datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-01 04:45:00,55.320228576660156,56.786666870117188,58.308204650878906,56.786666870117188
2021-12-01 04:50:00,55.320228576660156,56.574901580810547,58.105648040771484,56.574901580810547
2021-12-01 04:55:00,55.320228576660156,56.574901580810547,58.105648040771484,56.574901580810547
2021-12-01 05:00:00,55.320228576660156,56.574901580810547,58.306468963623047,56.574901580810547
2021-12-01 05:05:00,55.114891052246094,56.366542816162109,58.098731994628906,56.366542816162109
2021-12-01 05:10:00,54.901371002197266,56.366542816162109,57.887187957763672,56.366542816162109
2021-12-01 05:15:00,54.901371002197266,56.366542816162109,57.887187957763672,56.366542816162109
2021-12-01 05:20:00,54.702426910400391,56.366542816162109,57.887187957763672,56.366542816162109
2021-12-01 05:25:00,54.702426910400391,56.366542816162109,58.121807098388672,56.366542816162109
2021-12-01 05:30:00,55.175891876220703,57.097126007080078,58.571495056152344,57.097126007080078
2021-12-01 05:35:00,55.382003784179688,57.097126007080078,58.571495056152344,57.097126007080078
2021-12-01 05:40:00,55.382003784179688,56.89105224609375,58.571495056152344,56.89105224609375
2021-12-01 05:45:00,55.382003784179688,56.89105224609375,58.571495056152344,56.89105224609375
2021-12-01 05:50:00,55.382003784179688,56.687488555908203,58.341392517089844,56.687488555908203
2021-12-01 05:55:00,55.382003784179688,56.687488555908203,58.341392517089844,56.687488555908203
2021-12-01 06:00:00,54.932163238525391,56.064094543457031,57.695209503173828,56.064094543457031
2021-12-01 06:05:00,54.301807403564453,55.603336334228516,57.289821624755859,55.603336334228516
2021-12-01 06:10:00,54.090747833251953,55.394855499267578,57.069473266601562,55.394855499267578
2021-12-01 06:15:00,54.090747833251953,55.394855499267578,57.069473266601562,55.394855499267578
2021-12-01 06:20:00,54.336540222167969,55.394855499267578,57.273708343505859,55.394855499267578
2021-12-01 06:25:00,54.535041809082031,55.628067016601562,57.491153717041016,55.628067016601562
2021-12-01 06:30:00,54.970046997070312,56.062801361083984,57.896553039550781,56.062801361083984
2021-12-01 06:35:00,54.970046997070312,56.062801361083984,57.896553039550781,56.062801361083984
2021-12-01 06:40:00,54.747028350830078,56.062801361083984,57.670917510986328,56.062801361083984
2021-12-01 06:45:00,54.536140441894531,55.634693145751953,57.466350555419922,55.634693145751953
